step,type,amount,nameOrig,nameDest,isFraud,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest
635,TRANSFER,81134.14,C14121050393,C93535713517,0,51194.53,0,173768.72,254902.86
102,PAYMENT,67109.74,C81154721719,C12740304891,0,11258.36,0,25731.53,92841.27
191,TRANSFER,1671.59,C94534709596,M84488333591,0,56795.28,55123.69,252165.28,253836.87
729,PAYMENT,17848.03,C95297335325,C48402987726,0,173425.9,155577.87,256005.2,273853.23
563,CASH_OUT,22673.92,C31444049269,C62846762420,0,67865.94,45192.02,255368.58,278042.5
81,PAYMENT,42306.47,C34397567593,C73469550901,1,157337.78,115031.31,65957.07,108263.54
489,TRANSFER,58671.98,C90218555785,C11073481343,0,140444.39,81772.41,95667.42,154339.4
88,CASH_OUT,21646.8,C33715435145,C16153077121,0,191720.19,170073.39,220771.06,242417.86
194,PAYMENT,38252.04,C49134202580,M51599704335,0,174405.16,136153.12,121666.91,159918.95
104,PAYMENT,58394.76,C60662855735,C37768188722,0,188317.18,129922.42,134238.41,192633.17
96,PAYMENT,38344.15,C25308876556,C21644934220,0,4658.99,0,179053.83,217397.98
423,TRANSFER,14317.8,C75089851154,C43173599772,0,59458.75,45140.95,9961.8,24279.6
198,PAYMENT,49166.62,C33787062873,M79128879864,0,174550.27,125383.65,9194.77,58361.39
1,PAYMENT,32400.1,C70079310647,M29799999300,0,74542.5,42142.4,18003.07,50403.17
407,TRANSFER,86418.97,C52453163047,M15418108661,0,10548.57,0,66832.7,153251.67
378,PAYMENT,77562.72,C22302287984,C73677581462,0,185723.47,108160.75,294419.72,371982.44
167,TRANSFER,19028.32,C88372244541,C33843921000,0,90399.39,71371.07,29460.78,48489.1
509,PAYMENT,15264.43,C22189051053,M57543168069,0,10361.81,0,265181.7,280446.13
638,PAYMENT,34768.32,C83487391851,C14580499039,0,56761.74,21993.42,35982.36,70750.68
313,TRANSFER,41218.04,C73812891192,C56824157294,0,171154.92,129936.88,221040.55,262258.59
593,TRANSFER,93201.88,C31939786004,C34835432603,0,157932.96,64731.08,190990.52,284192.4
418,PAYMENT,30162.77,C57837824562,M48037371864,0,199449.29,169286.52,218425.97,248588.74
681,PAYMENT,86758.57,C36825881046,C63065254745,0,88006.51,1247.94,25999.52,112758.09
477,PAYMENT,50531.42,C94063944937,C29382144958,0,60504.7,9973.28,225546.35,276077.77
73,PAYMENT,88562.49,C86794789121,C56266778056,0,26629.61,0,98019.22,186581.71
141,PAYMENT,70195.68,C63335883807,C46805469768,0,59612.17,0,75544.11,145739.79
582,PAYMENT,70839.19,C72475822427,C32723999619,1,39926.71,0,187367.48,258206.67
262,TRANSFER,51880.23,C36912032514,M21945294719,0,133604.3,81724.07,30213.09,82093.32
340,TRANSFER,84030.56,C79939331353,M51916869768,0,153236.3,69205.74,72392.12,156422.68
308,PAYMENT,25443.23,C43698295615,C51763194615,0,160723.97,135280.74,165836.24,191279.47
245,PAYMENT,90735.22,C87228830679,C61804799264,0,150433.91,59698.69,233913.89,324649.11
515,PAYMENT,63677.95,C14371675648,M19009581395,0,98068.09,34390.14,260673.61,324351.56
337,TRANSFER,43871.45,C77816575439,M53615750878,0,78492.63,34621.18,127938.43,171809.88
575,CASH_OUT,98219.01,C34304525081,C99316257906,0,20030.52,0,292806.71,391025.72
561,TRANSFER,86201.55,C45216876826,C13085040689,0,115729.55,29528,232097.87,318299.42
76,TRANSFER,77202.33,C37136341876,M92364268349,0,90566,13363.67,120743.54,197945.87
175,CASH_OUT,27390.97,C15647099259,C69758911111,0,48651.05,21260.08,117449.89,144840.86
109,PAYMENT,97374.1,C50271920720,C25306773978,0,160512.75,63138.65,131947.12,229321.22
183,PAYMENT,74299.01,C10038505849,M98084361049,0,142215.37,67916.36,224158.75,298457.76
192,TRANSFER,60522.12,C87117003397,C56096714211,0,113632.05,53109.93,95941.47,156463.59
65,PAYMENT,92180,C32071819240,C98612796271,0,40103.2,0,30674.87,122854.87
474,TRANSFER,16219.01,C49890228078,C67597148965,0,114004.54,97785.53,168850.96,185069.97
100,TRANSFER,13902.47,C23440255335,M95699367193,0,40819.08,26916.61,185057.53,198960
544,TRANSFER,56371.78,C24991768674,C27963929826,0,146456.88,90085.1,282098.48,338470.26
128,PAYMENT,5672.3,C26888524864,C26680646722,0,34480.85,28808.55,40379.87,46052.17
452,TRANSFER,66399.02,C44792244650,C83440547425,0,147908.64,81509.62,160025.43,226424.45
369,TRANSFER,24074.87,C99210328572,M43688797611,0,108152.04,84077.17,64896.73,88971.6
43,CASH_OUT,11903.54,C94609561478,C89156470976,0,195327.05,183423.51,226873.22,238776.76
419,TRANSFER,40950.18,C29208538431,C11091851827,0,93381.01,52430.83,106144.62,147094.8
488,CASH_OUT,46595.5,C18193221490,M28065780858,0,47942.93,1347.43,191383.71,237979.21
78,PAYMENT,17049.32,C38756048228,C54164888650,0,167931.18,150881.86,51721.14,68770.46
270,PAYMENT,4154.49,C45172928790,C16675064610,0,116078.49,111924,174328.72,178483.21
674,PAYMENT,41406.15,C67196382773,C92641799853,1,107364.65,65958.5,4580.78,45986.93
701,PAYMENT,75952.87,C11858060815,C67496409840,0,21051.05,0,252223.78,328176.65
728,CASH_OUT,87420.1,C94221697735,C53483012428,0,76143.95,0,177125.94,264546.04
315,CASH_OUT,9755.73,C79228558949,C60250872187,0,929.1,0,66152.88,75908.61
168,PAYMENT,52468.02,C17003318366,C26962526068,0,43106.73,0,100365.78,152833.8
339,PAYMENT,26341.04,C65374464184,C88321362566,0,105027.05,78686.01,44992.88,71333.92
193,PAYMENT,37464.01,C41515283480,C55401564279,0,94665.59,57201.58,201903.25,239367.26
453,CASH_OUT,93344.25,C45313363261,C14403629729,1,113477.51,20133.26,112402.28,205746.53
283,PAYMENT,35208.13,C65375039377,C17093272474,0,173622.16,138414.03,286296.81,321504.94
336,PAYMENT,36535.23,C85986326184,C81870503777,0,52023.53,15488.3,268407.19,304942.42
390,PAYMENT,20940.37,C14747634787,C50167462950,0,135409.48,114469.11,244244.99,265185.36
525,PAYMENT,96001.88,C84767271504,M94385535502,1,110219.72,14217.84,79470.8,175472.68
240,CASH_OUT,45649.28,C60139833039,M76549945821,0,164107.54,118458.26,87424.97,133074.25
483,PAYMENT,57039.64,C64006567498,C84035246739,0,53466.36,0,122656.17,179695.81
659,PAYMENT,45317.36,C68491214505,M63216628707,0,198057.5,152740.14,275483.75,320801.11
716,PAYMENT,25292.65,C88685634647,C70529879022,0,132777.48,107484.83,142103.69,167396.34
592,PAYMENT,81041.45,C98942168528,M27273697431,0,8102.87,0,28742.14,109783.59
555,TRANSFER,2848.09,C48616392173,C94554747561,0,928.06,0,69995.71,72843.8
458,PAYMENT,69024.65,C21987461237,C27332603886,0,173568.71,104544.06,14282.68,83307.33
89,PAYMENT,59427.69,C41121802193,M75946803035,0,52326.32,0,17247.26,76674.95
660,CASH_OUT,14428.92,C22605144374,M67053399630,0,47412.8,32983.88,276865.27,291294.19
95,PAYMENT,16591.34,C14406371706,C21981551671,0,109957.89,93366.55,185096.06,201687.4
452,TRANSFER,65922.9,C53883516315,M18133646599,0,33878.32,0,30393.65,96316.55
428,PAYMENT,31214.57,C29253997784,C44544572953,1,57733.82,26519.25,175108.3,206322.87
151,PAYMENT,26574.54,C14597964377,C35659722800,0,103218.8,76644.26,291407.62,317982.16
514,TRANSFER,5916.55,C45946013240,C88619987988,0,196375.72,190459.17,4556.79,10473.34
376,CASH_OUT,76648.54,C89723190832,M18761336920,0,30637.89,0,223513.04,300161.58
22,TRANSFER,88267.31,C85370929349,C66853580254,0,8388.96,0,52908.19,141175.5
313,PAYMENT,81984.62,C43348487194,C23958258786,0,141607.51,59622.89,113128.84,195113.46
519,PAYMENT,46603.95,C47535342743,C16662305092,0,123243.35,76639.4,34228.92,80832.87
206,PAYMENT,53396.11,C11201414622,M84774254286,0,62658.83,9262.72,1937.53,55333.64
375,TRANSFER,24228.38,C16414419605,C61344636219,0,55879.46,31651.08,30129.41,54357.79
451,TRANSFER,17286.3,C25062369627,M41004089002,0,173571.26,156284.96,171834.77,189121.07
626,PAYMENT,82300.29,C93093253948,M24659129803,0,64264.27,0,270328.17,352628.46
595,TRANSFER,79834.62,C87284534825,C77762201183,0,118597.24,38762.62,6461.48,86296.1
179,TRANSFER,77736.21,C51347862408,C81227709621,0,85072.54,7336.33,18855,96591.21
210,PAYMENT,46336.47,C64279517486,C38270462837,1,105484.32,59147.85,48864.69,95201.16
500,TRANSFER,86450.91,C85444782457,M94540907771,0,177631.12,91180.21,291925.08,378375.99
464,PAYMENT,92623.28,C63984429444,C72101636384,0,89534.86,0,51066.46,143689.74
124,PAYMENT,32835.11,C17763498713,C79111464520,0,165088.52,132253.41,140830.39,173665.5
113,CASH_OUT,22470.22,C35986373544,C78702146668,0,120439.15,97968.93,12558.74,35028.96
12,PAYMENT,46426.84,C91111015341,C70713483896,0,72704.62,26277.78,255204.93,301631.77
126,PAYMENT,17933.46,C81237582643,C44986698073,0,4971.95,0,284262.34,302195.8
565,TRANSFER,88400.4,C95250261354,C38191989487,1,133487.36,45086.96,226867.81,315268.21
331,CASH_OUT,33799.71,C60978153980,C30877192236,0,139308.09,105508.38,168980.52,202780.23
283,CASH_OUT,57617.6,C96415332616,M93713727212,1,198590.5,140972.9,74658.74,132276.34
140,TRANSFER,59472.35,C80508422503,C90329093485,0,142207.34,82734.99,53665.21,113137.56
401,PAYMENT,51499.27,C42762825468,C24107095728,1,163947.91,112448.64,154680.38,206179.65
97,CASH_OUT,15653.41,C57946423101,C51818091939,0,33462.81,17809.4,87172.32,102825.73
517,TRANSFER,99100.07,C49845401495,C79106626183,0,152587.58,53487.51,201133.9,300233.97
569,PAYMENT,17261.15,C16702025207,C97887440201,0,70396.92,53135.77,79528.07,96789.22
69,CASH_OUT,75150.98,C89524594051,C34212840905,0,195999.85,120848.87,51066.23,126217.21
118,PAYMENT,79136.5,C47012438252,C63711858749,0,90346.8,11210.3,174464.67,253601.17
59,PAYMENT,14517.23,C10462947047,M70165646239,1,92967.7,78450.47,228251.9,242769.13
33,CASH_OUT,93316.42,C78851325755,M37911120005,0,99504.94,6188.52,22129.2,115445.62
318,TRANSFER,48776.39,C46930706790,C60718946248,0,61555.51,12779.12,185736.32,234512.71
50,PAYMENT,62888.67,C99988037786,M24092979754,0,75924.11,13035.44,244649.95,307538.62
489,PAYMENT,64218.96,C82535524833,C44399659660,0,78465.38,14246.42,1901.35,66120.31
19,TRANSFER,50496.01,C47826114465,M87629673750,0,102593.97,52097.96,67179.3,117675.31
726,PAYMENT,14203.06,C49553933690,C21278483680,1,28257.22,14054.16,89573.16,103776.22
197,PAYMENT,75175.58,C57916524225,C89772812704,0,119508.73,44333.15,4213.68,79389.26
450,TRANSFER,58179,C72040577560,C60630255661,1,107803.83,49624.83,203396.28,261575.28
559,CASH_OUT,11868.94,C21251232673,C22897493293,0,196451.18,184582.24,125815.6,137684.54
679,TRANSFER,70032.5,C39423440923,M99709863338,0,174887.09,104854.59,194213.24,264245.74
452,TRANSFER,70276.62,C45356012042,M33989564558,0,92500.05,22223.43,121478.98,191755.6
289,TRANSFER,54849.1,C37683614812,M58974181256,0,139616.01,84766.91,52180.5,107029.6
141,TRANSFER,9055.79,C63490354530,C85627276682,0,131122.85,122067.06,154729.37,163785.16
84,PAYMENT,35265.05,C53916543778,C15265502485,0,46969.94,11704.89,216975.21,252240.26
694,CASH_OUT,5093.36,C74367218439,C64217444252,0,66592.73,61499.37,46410.11,51503.47
391,PAYMENT,47760.12,C37810743364,C44426534778,0,6684.34,0,106124.87,153884.99
591,PAYMENT,90644.81,C33762945720,C18210327599,0,19143.91,0,220336.37,310981.18
215,PAYMENT,226.3,C88248116347,C28460768158,0,61929.62,61703.32,196917.25,197143.55
526,TRANSFER,26664.6,C20798135005,M80478573253,1,155620.11,128955.51,299862.97,326527.57
215,PAYMENT,79986.11,C54046390949,C36164202053,0,143142.19,63156.08,52044.22,132030.33
403,PAYMENT,987.07,C97083563981,C98472841774,0,192847.29,191860.22,103225.59,104212.66
128,TRANSFER,1018.33,C78731329314,C82595493096,0,73307.78,72289.45,59427.13,60445.46
477,CASH_OUT,61082.25,C24549115816,C80881956604,0,68573.28,7491.03,73246.55,134328.8
404,TRANSFER,78920.19,C65399447519,C16449497881,0,20590.23,0,58712.99,137633.18
29,PAYMENT,77650.77,C31649672457,C80279249869,1,157525.36,79874.59,296728.46,374379.23
338,PAYMENT,77958.02,C91789922515,M76109114447,0,33085.62,0,193905.47,271863.49
714,TRANSFER,36101.27,C62083542166,C29450811063,1,190675.15,154573.88,25392.69,61493.96
361,PAYMENT,88272.53,C65843852427,C84791413835,0,63158.02,0,156169.06,244441.59
569,TRANSFER,1284.55,C52193226886,M81168984297,1,129452.77,128168.22,24846.16,26130.71
392,PAYMENT,31219.56,C30627499915,C31315896198,0,90089.29,58869.73,117158.93,148378.49
218,CASH_OUT,33719.43,C17164138215,M48582782271,1,44831.63,11112.2,192042.33,225761.76
574,PAYMENT,16557.95,C91195218500,M44685750636,0,91199.65,74641.7,14236.27,30794.22
669,PAYMENT,33623.26,C52147283436,C69014747244,0,65190.91,31567.65,13912.76,47536.02
202,CASH_OUT,58588.83,C45092454054,C51994501301,1,125090.92,66502.09,75179.38,133768.21
17,PAYMENT,52028.41,C93286377587,C74656927046,0,110237.48,58209.07,197721.37,249749.78
322,PAYMENT,31943.42,C88133861002,C77200119384,1,16540.22,0,277371.15,309314.57
518,CASH_OUT,74933,C43082476991,C46450090975,0,14428.48,0,81540.53,156473.53
570,PAYMENT,71479.34,C51007907941,M99562085871,1,193047.96,121568.62,286942.92,358422.26
325,PAYMENT,28070.37,C51653293065,C18270474588,0,60299.14,32228.77,164493.2,192563.57
412,PAYMENT,32323.52,C90644204547,M91638453782,0,18108.49,0,150833.47,183156.99
318,PAYMENT,28752.73,C88337655042,C59766405667,0,36367.71,7614.98,30960.91,59713.64
681,PAYMENT,12885.99,C80561642381,M98061223202,0,30896.54,18010.55,286638.82,299524.81
82,TRANSFER,75278.41,C49305936645,C70540589347,0,41980.23,0,237440.65,312719.06
474,TRANSFER,4628.6,C77438252552,M84049803961,0,9375.58,4746.98,972.67,5601.27
468,PAYMENT,15058.9,C98868848331,C46092707683,0,39538.85,24479.95,237878.36,252937.26
425,PAYMENT,10531.35,C60291605627,C52384879335,0,188270.35,177739,166002.32,176533.67
731,CASH_OUT,82534.07,C67160721305,C91541699613,1,114409.48,31875.41,29922.99,112457.06
689,CASH_OUT,4401.81,C17139154665,C58062920478,0,65052.48,60650.67,210379.75,214781.56
204,PAYMENT,66463.06,C24463157727,M73830365009,0,157903.06,91440,199822.1,266285.16
583,CASH_OUT,4448.42,C64761458870,C92098464185,0,179169.5,174721.08,204601.41,209049.83
387,TRANSFER,78644.55,C69727565091,M16201524795,0,14146.45,0,262688.81,341333.36
98,PAYMENT,91271.5,C50535594697,C19800085986,0,68861.84,0,228026.05,319297.55
345,PAYMENT,48684.83,C28728140956,M88052871390,1,163722.01,115037.18,273295.15,321979.98
208,PAYMENT,80454.38,C24731858827,C32794383963,0,121426.13,40971.75,114634.48,195088.86
514,CASH_OUT,70641.35,C39775791745,C32690715660,0,136456.51,65815.16,168653.15,239294.5
636,TRANSFER,79563.73,C66376045705,C48819832032,0,111913.29,32349.56,295740.85,375304.58
586,TRANSFER,76677.75,C82435609539,C68537165019,0,16439.93,0,177042.54,253720.29
166,PAYMENT,20537.58,C99766758749,M94872700181,0,170158.58,149621,126720.07,147257.65
22,TRANSFER,49956.4,C89518537038,M81965045856,0,47671.15,0,140152.81,190109.21
154,TRANSFER,96041.46,C91711546169,C38594489278,0,20644.1,0,221620.9,317662.36
439,CASH_OUT,34353.95,C49108422493,C88496613533,0,67900.5,33546.55,109548.76,143902.71
295,PAYMENT,97048.74,C51174634902,M84562920382,0,149065.87,52017.13,14432.84,111481.58
219,TRANSFER,58316.59,C45001482830,C85304353353,1,175990.82,117674.23,274386.06,332702.65
669,PAYMENT,46161.68,C94828576448,C56884899441,0,130100.43,83938.75,144570.23,190731.91
495,TRANSFER,65776.09,C22209616007,M62495865088,0,71618.65,5842.56,155632.39,221408.48
230,TRANSFER,81584.1,C36223932735,C52420907918,0,145635.87,64051.77,108585.95,190170.05
20,PAYMENT,39421.42,C43642313166,C84405379130,0,153303.96,113882.54,276034.39,315455.81
553,TRANSFER,3296.38,C61495565547,C15506552684,0,184607.02,181310.64,55377.44,58673.82
148,PAYMENT,70880.92,C98134718568,M59030811716,0,23724.92,0,117216.44,188097.36
108,CASH_OUT,95616.72,C71464281326,M53396702678,0,28048.44,0,113793.23,209409.95
403,PAYMENT,62499.04,C94347086955,C23285808714,0,87280.21,24781.17,150866.54,213365.58
596,TRANSFER,18842.26,C28620023840,C94250517625,0,68102.48,49260.22,290735.77,309578.03
483,CASH_OUT,24825,C53348047486,M21453278714,0,154449.4,129624.4,60064.85,84889.85
367,PAYMENT,90975.16,C31612269072,C78945880450,0,117664.67,26689.51,190504.04,281479.2
414,TRANSFER,1357.2,C67973322795,C99749897720,1,19202.67,17845.47,167361.69,168718.89
309,PAYMENT,54875.12,C36141298170,M90511200692,0,106915.2,52040.08,78710.3,133585.42
134,PAYMENT,15868.61,C73704438947,M74483481863,0,57112.08,41243.47,124008.99,139877.6
719,TRANSFER,28277.16,C38933276154,C71991167975,0,81460.92,53183.76,126683.53,154960.69
283,TRANSFER,30698.86,C66628667901,M89517187312,0,16287.52,0,69489.23,100188.09
73,CASH_OUT,21929.06,C25018878551,M24938498019,0,7006.25,0,145345.69,167274.75
481,CASH_OUT,79235.41,C71104326315,M95039702376,0,193050.62,113815.21,55728.17,134963.58
352,TRANSFER,33221.59,C66385522060,C13137015496,0,148344.05,115122.46,61942.19,95163.78
560,TRANSFER,34549.15,C57922563951,M98060014769,0,130637.87,96088.72,254703.97,289253.12
326,CASH_OUT,45301.23,C12472315854,C25880925823,0,135267.11,89965.88,280145.02,325446.25
443,PAYMENT,90229.63,C30362902917,C26355266675,0,127529.98,37300.35,116893,207122.63
100,PAYMENT,68817.62,C52949696762,C64742114625,0,75855.26,7037.64,3134.76,71952.38
59,PAYMENT,6175.91,C24282666417,C16393221302,0,99559.25,93383.34,267081.86,273257.77
508,CASH_OUT,3927.15,C94523387821,C26544733554,0,185053.73,181126.58,237372.89,241300.04
258,TRANSFER,56639.36,C18919278858,M21143012260,0,74167.02,17527.66,124793.08,181432.44
413,TRANSFER,88706.17,C94101943894,C64124415643,1,38237.15,0,185833.36,274539.53
452,PAYMENT,32325.82,C29565452835,C99608211111,0,10830.13,0,274225.34,306551.16
65,CASH_OUT,24777.94,C59836959479,C94154733066,0,52093.68,27315.74,296272.51,321050.45
595,PAYMENT,74819.36,C58730706019,M86465159985,0,26222.13,0,139792.13,214611.49
154,TRANSFER,60209.53,C18670427254,C75931358675,0,130190.07,69980.54,140741.57,200951.1
266,PAYMENT,56503.17,C14387801795,C85477486320,0,47311.64,0,261341.05,317844.22
79,PAYMENT,14930.97,C15001157034,C19604433192,0,66453.89,51522.92,223739.61,238670.58
315,TRANSFER,17596.96,C30077402075,C39503292606,0,19140.92,1543.96,238836.98,256433.94
662,CASH_OUT,28179.5,C65615340259,C10469181472,0,87106.77,58927.27,185697.29,213876.79
560,PAYMENT,20684.69,C45915758950,M86001336812,0,190966.58,170281.89,109473.96,130158.65
248,PAYMENT,97144.5,C62849319401,C73193900432,0,87789.46,0,57241.84,154386.34
610,PAYMENT,1862.08,C36636545713,C90597464177,0,150236.98,148374.9,285856.06,287718.14
414,PAYMENT,62606.01,C15400436308,C30307529037,0,114004.27,51398.26,45619.68,108225.69
25,PAYMENT,51760.36,C11216155052,C57080983531,0,63533.04,11772.68,134291.79,186052.15
284,TRANSFER,32325.8,C24290689480,M58268348226,1,188282.01,155956.21,143337.41,175663.21
449,CASH_OUT,88758.98,C41880573689,C32952575074,1,103639.74,14880.76,267168.17,355927.15
301,PAYMENT,67016.59,C87266699869,C59222838734,0,154408.08,87391.49,213029.22,280045.81
68,TRANSFER,99835.44,C76010642339,C95646144086,0,24495.06,0,72153.9,171989.34
7,PAYMENT,16866.43,C24457512785,M67038265583,0,45329.31,28462.88,60128.33,76994.76
137,PAYMENT,8787.7,C17849973876,C41280773300,0,90608.58,81820.88,284140.17,292927.87
164,PAYMENT,13940.59,C54289403699,C65409494207,0,153899.16,139958.57,13086.54,27027.13
83,TRANSFER,26929.83,C24702576094,C40368273872,0,163161.11,136231.28,268455.91,295385.74
650,PAYMENT,41679.28,C66020302228,C70557620342,0,195566.07,153886.79,65408.49,107087.77
420,PAYMENT,86260.47,C12810142715,C52527404776,0,190147.3,103886.83,26994.94,113255.41
73,PAYMENT,28359.89,C88554909247,C71095812717,0,84565.58,56205.69,85186.9,113546.79
237,PAYMENT,91524.42,C89915303550,C97832339501,0,106382.46,14858.04,165662.1,257186.52
46,PAYMENT,46291.31,C98065456166,C62829266900,0,5096.01,0,258195.82,304487.13
618,CASH_OUT,64707.35,C10932823392,C82558943156,0,97854.9,33147.55,202977.48,267684.83
262,TRANSFER,26441.51,C49799598156,C59202238583,0,7389.31,0,231944.77,258386.28
176,CASH_OUT,15602.23,C27423089803,C16337324979,0,2637.54,0,274138.33,289740.56
166,PAYMENT,86945.82,C21479540028,M53743588918,0,111231.39,24285.57,1649.52,88595.34
657,PAYMENT,10951.51,C88022375843,C98547201788,0,179517.8,168566.29,195327.42,206278.93
370,PAYMENT,77402.36,C72772632300,C78605589818,1,192988.05,115585.69,115636.16,193038.52
54,PAYMENT,58098.85,C57167694809,C56859469482,0,146788.03,88689.18,183868.07,241966.92
690,TRANSFER,86113.92,C14614521884,M40579386922,1,149485.4,63371.48,15858.94,101972.86
